S.N.,Date,Open,High,Low,Ltp,% Change,Qty,Turnover
1400,2017-11-16,322.0,325.0,314.0,320.0,0.0,10321.00,3294956.00
1399,2017-11-19,320.0,324.0,314.0,315.0,0.0,11375.00,3595966.00
1398,2017-11-20,315.0,320.0,309.0,316.0,0.0,3287.00,1034455.00
1397,2017-11-21,316.0,319.0,316.0,318.0,0.0,3877.00,1228324.00
1396,2017-11-22,318.0,320.0,314.0,319.0,0.0,6449.00,2055486.00
1395,2017-11-23,319.0,325.0,320.0,320.0,0.0,3751.00,1203084.00
1394,2017-11-26,320.0,327.0,314.0,327.0,0.0,26758.00,8646918.00
1393,2017-11-27,327.0,330.0,322.0,325.0,0.0,10505.00,3431259.00
1392,2017-11-28,325.0,327.0,322.0,327.0,0.0,7439.00,2418232.00
1391,2017-11-29,327.0,331.0,326.0,328.0,0.0,14710.00,4835728.00
1390,2017-11-30,328.0,325.0,319.0,324.0,0.0,8659.00,2792077.00
1389,2017-12-04,324.0,331.0,326.0,328.0,0.0,21221.00,6985247.00
1388,2017-12-05,328.0,334.0,326.0,331.0,0.0,5453.00,1788740.00
1387,2017-12-06,331.0,334.0,330.0,333.0,0.0,10910.00,3628310.00
1386,2017-12-10,333.0,338.0,328.0,330.0,0.0,19387.00,6421180.00
1385,2017-12-11,330.0,333.0,328.0,333.0,0.0,11706.00,3862901.00
1384,2017-12-12,333.0,333.0,327.0,332.0,0.0,181332.00,59838920.00
1383,2017-12-13,332.0,334.0,325.0,334.0,0.0,163899.00,54087344.00
1382,2017-12-14,334.0,334.0,328.0,330.0,0.0,105790.00,35109992.00
1381,2017-12-17,330.0,330.0,325.0,326.0,0.0,123952.00,40414016.00
1380,2017-12-18,326.0,330.0,325.0,327.0,0.0,9378.00,3072170.00
1379,2017-12-19,327.0,332.0,322.0,326.0,0.0,9438.00,3071202.00
1378,2017-12-20,326.0,327.0,320.0,322.0,0.0,8706.00,2816161.00
1377,2017-12-21,322.0,323.0,317.0,321.0,0.0,35391.00,11318556.00
1376,2017-12-24,321.0,323.0,320.0,321.0,0.0,10667.00,3423673.00
1375,2017-12-26,321.0,322.0,315.0,316.0,0.0,9705.00,3074201.00
1374,2017-12-27,316.0,317.0,310.0,317.0,0.0,15469.00,4853127.00
1373,2017-12-28,317.0,320.0,310.0,320.0,0.0,11328.00,3573366.00
1372,2017-12-31,320.0,320.0,311.0,313.0,0.0,16951.00,5347685.00
1371,2018-01-01,313.0,321.0,312.0,321.0,0.0,10959.00,3457243.00
1370,2018-01-02,321.0,323.0,316.0,316.0,0.0,10538.00,3371763.00
1369,2018-01-03,316.0,320.0,312.0,313.0,0.0,7763.00,2436534.00
1368,2018-01-04,313.0,317.0,312.0,316.0,0.0,6352.00,1996670.00
1367,2018-01-07,316.0,318.0,315.0,317.0,0.0,11142.00,3520131.00
1366,2018-01-08,317.0,318.0,313.0,316.0,0.0,16439.00,5182171.00
1365,2018-01-09,316.0,320.0,315.0,319.0,0.0,8550.00,2726890.00
1364,2018-01-10,319.0,324.0,316.0,316.0,0.0,4381.00,1396101.00
1363,2018-01-14,316.0,317.0,314.0,315.0,0.0,15107.00,4757373.00
1362,2018-01-16,315.0,316.0,311.0,314.0,0.0,5443.00,1700389.00
1361,2018-01-17,314.0,314.0,311.0,311.0,0.0,9227.00,2878978.00
1360,2018-01-21,311.0,315.0,310.0,312.0,0.0,8214.00,2565354.00
1359,2018-01-22,312.0,313.0,308.0,313.0,0.0,8543.00,2657662.00
1358,2018-01-23,313.0,319.0,311.0,313.0,0.0,5468.00,1706762.00
1357,2018-01-24,313.0,317.0,310.0,317.0,0.0,7917.00,2461472.00
1356,2018-01-25,317.0,317.0,312.0,314.0,0.0,3861.00,1211709.00
1355,2018-01-28,314.0,326.0,318.0,320.0,0.0,14486.00,4636372.00
1354,2018-01-29,320.0,320.0,317.0,318.0,0.0,9113.00,2898402.00
1353,2018-01-31,318.0,322.0,318.0,318.0,0.0,16148.00,5160846.00
1352,2018-02-01,318.0,322.0,318.0,321.0,0.0,14073.00,4510718.00
1351,2018-02-04,321.0,328.0,320.0,325.0,0.0,13219.00,4284924.00
1350,2018-02-05,325.0,328.0,321.0,321.0,0.0,7821.00,2534891.00
1349,2018-02-06,321.0,324.0,320.0,321.0,0.0,6442.00,2065613.00
1348,2018-02-07,321.0,321.0,318.0,320.0,0.0,4999.00,1595963.00
1347,2018-02-08,320.0,325.0,321.0,324.0,0.0,7514.00,2421676.00
1346,2018-02-11,324.0,325.0,320.0,322.0,0.0,4287.00,1383159.00
1345,2018-02-12,322.0,323.0,320.0,322.0,0.0,14955.00,4806714.00
1344,2018-02-14,322.0,324.0,320.0,324.0,0.0,12708.00,4092434.00
1343,2018-02-15,324.0,335.0,323.0,331.0,0.0,16541.00,5411973.00
1342,2018-02-18,328.0,337.0,326.0,331.0,0.0,41861.00,13902384.00
1341,2018-02-20,331.0,333.0,324.0,324.0,-2.11,35568.00,11598918.00
1340,2018-02-21,320.0,324.0,320.0,321.0,-0.93,22219.00,7127419.00
1339,2018-02-22,317.0,324.0,316.0,321.0,0.0,21728.00,6978815.00
1338,2018-02-25,320.0,323.0,319.0,319.0,-0.62,17378.00,5561738.00
1337,2018-02-26,321.0,321.0,317.0,320.0,0.31,19980.00,6355843.00
1336,2018-02-27,319.0,325.0,318.0,322.0,0.63,50577.00,16186543.00
1335,2018-02-28,320.0,321.0,317.0,319.0,-0.93,32340.00,10306107.00
1334,2018-03-04,313.0,318.0,306.0,311.0,-2.51,42240.00,13164460.00
1333,2018-03-05,317.0,317.0,308.0,309.0,-0.64,44254.00,13753416.00
1332,2018-03-06,310.0,313.0,305.0,312.0,0.97,15348.00,4736423.00
1331,2018-03-07,312.0,317.0,311.0,315.0,0.96,15937.00,5015471.00
1330,2018-03-11,312.0,312.0,305.0,305.0,-3.17,17730.00,5453629.00
1329,2018-03-12,304.0,316.0,304.0,310.0,1.64,16358.00,5047515.00
1328,2018-03-13,310.0,313.0,310.0,312.0,0.65,3639.00,1134651.00
1327,2018-03-14,313.0,313.0,309.0,312.0,0.0,9353.00,2907806.00
1326,2018-03-15,310.0,315.0,310.0,315.0,0.96,9814.00,3085741.00
1325,2018-03-18,318.0,318.0,312.0,313.0,-0.63,11419.00,3572160.00
1324,2018-03-19,315.0,315.0,311.0,311.0,-0.64,12756.00,3986951.00
1323,2018-03-20,313.0,313.0,309.0,310.0,-0.32,18194.00,5638806.00
1322,2018-03-21,308.0,310.0,302.0,304.0,-1.94,23576.00,7181424.00
1321,2018-03-22,301.0,307.0,300.0,305.0,0.33,39788.00,12057939.00
1320,2018-03-26,300.0,304.0,293.0,294.0,-3.61,26133.00,7727031.00
1319,2018-03-27,294.0,305.0,285.0,302.0,2.72,17995.00,5310846.00
1318,2018-03-28,306.0,312.0,295.0,300.0,-0.66,18946.00,5740206.00
1317,2018-03-29,300.0,305.0,300.0,304.0,1.33,24595.00,7439375.00
1316,2018-04-01,303.0,303.0,293.0,299.0,-1.64,17951.00,5353902.00
1315,2018-04-02,295.0,300.0,295.0,300.0,0.33,6300.00,1885219.00
1314,2018-04-03,299.0,301.0,295.0,300.0,0.0,22483.00,6691135.00
1313,2018-04-04,300.0,306.0,300.0,306.0,2.0,32476.00,9824107.00
1312,2018-04-05,312.0,312.0,302.0,308.0,0.65,43893.00,13509906.00
1311,2018-04-08,313.0,323.0,308.0,316.0,2.6,57494.00,17951450.00
1310,2018-04-09,320.0,320.0,311.0,311.0,-1.58,27498.00,8659314.00
1309,2018-04-10,313.0,315.0,307.0,309.0,-0.64,10553.00,3273429.00
1308,2018-04-11,310.0,311.0,307.0,310.0,0.32,15697.00,4855577.00
1307,2018-04-12,311.0,315.0,309.0,311.0,0.32,11123.00,3450305.00
1306,2018-04-15,317.0,317.0,306.0,309.0,-0.64,8128.00,2507672.00
1305,2018-04-16,314.0,314.0,309.0,309.0,0.0,10002.00,3106047.00
1304,2018-04-17,312.0,316.0,309.0,314.0,1.62,28055.00,8739583.00
1303,2018-04-18,317.0,330.0,314.0,319.0,1.59,67775.00,21705070.00
1302,2018-04-19,316.0,329.0,316.0,328.0,2.82,69015.00,22424348.00
1301,2018-04-22,330.0,340.0,328.0,338.0,3.05,60206.00,20143544.00
1300,2018-04-23,335.0,344.0,325.0,326.0,-3.55,53010.00,17567636.00
1299,2018-04-24,326.0,330.0,321.0,324.0,-0.61,20005.00,6495708.00
1298,2018-04-25,321.0,324.0,319.0,321.0,-0.93,66710.00,21374776.00
1297,2018-04-26,325.0,327.0,318.0,319.0,-0.62,28633.00,9220659.00
1296,2018-04-29,315.0,320.0,315.0,317.0,-0.63,14957.00,4759294.00
1295,2018-05-02,316.0,320.0,315.0,320.0,0.95,8317.00,2640335.00
1294,2018-05-03,317.0,321.0,317.0,320.0,0.0,31502.00,10061377.00
1293,2018-05-06,317.0,319.0,314.0,315.0,-1.56,11432.00,3610343.00
1292,2018-05-07,314.0,316.0,312.0,314.0,-0.32,12044.00,3778055.00
1291,2018-05-08,314.0,318.0,313.0,317.0,0.96,11969.00,3770231.00
1290,2018-05-09,312.0,321.0,312.0,317.0,0.0,4214.00,1334412.00
1289,2018-05-10,319.0,321.0,314.0,315.0,-0.63,19477.00,6141930.00
1288,2018-05-14,310.0,316.0,310.0,315.0,0.0,8337.00,2618414.00
1287,2018-05-15,320.0,320.0,310.0,313.0,-0.63,6113.00,1911309.00
1286,2018-05-16,312.0,313.0,310.0,312.0,-0.32,25182.00,7832051.00
1285,2018-05-17,312.0,314.0,311.0,311.0,-0.32,23164.00,7211282.00
1284,2018-05-20,315.0,317.0,310.0,311.0,0.0,7961.00,2484098.00
1283,2018-05-21,310.0,312.0,309.0,309.0,-0.64,9475.00,2939963.00
1282,2018-05-22,310.0,312.0,310.0,310.0,0.32,6424.00,1995389.00
1281,2018-05-23,307.0,310.0,306.0,308.0,-0.65,6727.00,2068415.00
1280,2018-05-24,308.0,309.0,303.0,303.0,-1.62,25104.00,7708313.00
1279,2018-05-27,303.0,305.0,300.0,302.0,-0.33,153022.00,46012712.00
1278,2018-05-28,300.0,311.0,300.0,311.0,2.98,48292.00,14846018.00
1277,2018-05-29,310.0,310.0,305.0,306.0,-1.61,19753.00,6082525.00
1276,2018-05-30,306.0,314.0,306.0,308.0,0.65,6429.00,1985505.00
1275,2018-05-31,310.0,310.0,303.0,303.0,-1.62,12517.00,3810974.00
1274,2018-06-03,304.0,308.0,298.0,300.0,-0.99,26812.00,8083021.00
1273,2018-06-04,301.0,304.0,300.0,300.0,0.0,10887.00,3272492.00
1272,2018-06-06,306.0,307.0,300.0,300.0,0.0,3325.00,1008055.00
1271,2018-06-07,299.0,304.0,296.0,300.0,0.0,19322.00,5777736.00
1270,2018-06-10,300.0,300.0,292.0,292.0,-2.67,18772.00,5545457.00
1269,2018-06-11,292.0,300.0,290.0,300.0,2.74,20637.00,6034123.00
1268,2018-06-12,302.0,302.0,293.0,300.0,0.0,26745.00,7890410.00
1267,2018-06-13,298.0,298.0,294.0,295.0,-1.67,3797.00,1122510.00
1266,2018-06-14,294.0,300.0,294.0,297.0,0.68,8129.00,2412674.00
1265,2018-06-17,298.0,298.0,294.0,294.0,-1.01,6440.00,1898038.00
1264,2018-06-18,294.0,296.0,290.0,296.0,0.68,7305.00,2127911.00
1263,2018-06-19,298.0,298.0,286.0,290.0,-2.03,12431.00,3617428.00
1262,2018-06-20,291.0,293.0,289.0,291.0,0.34,1963.00,570353.00
1261,2018-06-21,292.0,294.0,288.0,290.0,-0.34,4480.00,1304010.00
1260,2018-06-24,293.0,294.0,288.0,289.0,-0.34,5871.00,1707399.00
1259,2018-06-25,290.0,290.0,287.0,290.0,0.35,4993.00,1437670.00
1258,2018-06-26,288.0,290.0,285.0,286.0,-1.38,14436.00,4138183.00
1257,2018-06-27,283.0,288.0,282.0,288.0,0.7,7890.00,2256771.00
1256,2018-06-28,286.0,289.0,285.0,289.0,0.35,7302.00,2093909.00
1255,2018-07-01,293.0,293.0,280.0,280.0,-3.11,14524.00,4129057.00
1254,2018-07-02,280.0,284.0,275.0,284.0,1.43,63170.00,17528788.00
1253,2018-07-03,281.0,288.0,280.0,282.0,-0.7,2693.00,758012.00
1252,2018-07-04,283.0,285.0,280.0,284.0,0.71,9276.00,2612675.00
1251,2018-07-05,284.0,290.0,280.0,290.0,2.11,12677.00,3619204.00
1250,2018-07-08,289.0,294.0,289.0,289.0,-0.34,15280.00,4441689.00
1249,2018-07-09,290.0,290.0,285.0,290.0,0.35,4597.00,1319569.00
1248,2018-07-10,288.0,299.0,288.0,295.0,1.72,16726.00,4900163.00
1247,2018-07-11,295.0,296.0,288.0,288.0,-2.37,13780.00,4010163.00
1246,2018-07-12,286.0,289.0,281.0,284.0,-1.39,24565.00,6994293.00
1245,2018-07-15,285.0,290.0,283.0,289.0,1.76,3469.00,990027.00
1244,2018-07-16,286.0,293.0,286.0,290.0,0.35,30735.00,8805267.00
1243,2018-07-17,290.0,293.0,289.0,290.0,0.0,10504.00,3048805.00
1242,2018-07-18,289.0,292.0,289.0,290.0,0.0,5339.00,1549353.00
1241,2018-07-19,290.0,293.0,287.0,290.0,0.0,5000.00,1446270.00
1240,2018-07-22,291.0,291.0,285.0,285.0,-1.72,4826.00,1378926.00
1239,2018-07-23,285.0,287.0,284.0,287.0,0.7,19973.00,5689359.00
1238,2018-07-24,292.0,292.0,287.0,287.0,0.0,8501.00,2456434.00
1237,2018-07-25,289.0,290.0,285.0,285.0,-0.7,2159.00,620716.00
1236,2018-07-26,290.0,290.0,284.0,287.0,0.7,11903.00,3388119.00
1235,2018-07-29,287.0,288.0,284.0,288.0,0.35,5401.00,1542338.00
1234,2018-07-30,285.0,290.0,284.0,285.0,-1.04,5764.00,1644628.00
1233,2018-07-31,290.0,295.0,284.0,285.0,0.0,13292.00,3785442.00
1232,2018-08-01,290.0,290.0,286.0,286.0,0.35,2329.00,667166.00
1231,2018-08-02,287.0,294.0,287.0,293.0,2.45,37623.00,10933141.00
1230,2018-08-05,293.0,296.0,292.0,295.0,0.68,8898.00,2616900.00
1229,2018-08-06,299.0,299.0,293.0,295.0,0.0,9287.00,2729169.00
1228,2018-08-07,300.0,300.0,294.0,294.0,-0.34,12539.00,3700261.00
1227,2018-08-08,294.0,295.0,293.0,295.0,0.34,9677.00,2843686.00
1226,2018-08-09,296.0,299.0,290.0,290.0,-1.69,15897.00,4644476.00
1225,2018-08-12,290.0,293.0,286.0,286.0,-1.38,18636.00,5383352.00
1224,2018-08-13,291.0,294.0,288.0,291.0,1.75,9845.00,2842141.00
1223,2018-08-14,296.0,296.0,288.0,295.0,1.37,14185.00,4124833.00
1222,2018-08-15,300.0,303.0,292.0,300.0,1.69,41825.00,12427029.00
1221,2018-08-16,303.0,303.0,295.0,300.0,0.0,19896.00,5947841.00
1220,2018-08-19,304.0,304.0,295.0,295.0,-1.67,27052.00,8062136.00
1219,2018-08-20,295.0,300.0,291.0,300.0,1.69,22500.00,6562039.00
1218,2018-08-21,296.0,299.0,290.0,294.0,-2.0,39965.00,11670251.00
1217,2018-08-22,290.0,294.0,290.0,294.0,0.0,16354.00,4782207.00
1216,2018-08-23,290.0,295.0,290.0,294.0,0.0,18802.00,5484812.00
1215,2018-08-26,290.0,299.0,290.0,294.0,0.0,11066.00,3233287.00
1214,2018-08-28,294.0,299.0,292.0,295.0,0.34,6173.00,1826009.00
1213,2018-08-29,290.0,297.0,292.0,293.0,-0.68,11161.00,3276218.00
1212,2018-08-30,292.0,299.0,291.0,296.0,1.02,3421.00,1009239.00
1211,2018-09-02,300.0,303.0,296.0,300.0,1.35,18043.00,5402768.00
1210,2018-09-03,301.0,307.0,301.0,305.0,1.67,27171.00,8277088.00
1209,2018-09-04,309.0,309.0,300.0,305.0,0.0,21409.00,6521473.00
1208,2018-09-05,310.0,320.0,305.0,309.0,1.31,44022.00,13626196.00
1207,2018-09-06,315.0,320.0,308.0,308.0,-0.32,40465.00,12636134.00
1206,2018-09-09,307.0,310.0,306.0,306.0,-0.65,39758.00,12186277.00
1205,2018-09-10,312.0,312.0,301.0,305.0,-0.33,68132.00,20790962.00
1204,2018-09-11,311.0,311.0,302.0,308.0,0.98,15578.00,4766339.00
1203,2018-09-12,311.0,316.0,307.0,316.0,2.6,118794.00,36951736.00
1202,2018-09-13,320.0,321.0,317.0,318.0,0.63,56529.00,18016508.00
1201,2018-09-16,324.0,331.0,320.0,325.0,2.2,66770.00,21713076.00
1200,2018-09-17,330.0,330.0,317.0,319.0,-1.85,26225.00,8405227.00
1199,2018-09-18,322.0,322.0,317.0,317.0,-0.63,18324.00,5818620.00
1198,2018-09-20,323.0,323.0,315.0,316.0,-0.32,14965.00,4744178.00
1197,2018-09-23,316.0,325.0,314.0,322.0,1.9,201838.00,64230512.00
1196,2018-09-25,324.0,332.0,323.0,326.0,1.24,54246.00,17754292.00
1195,2018-09-26,328.0,329.0,322.0,324.0,-0.61,36674.00,11896759.00
1194,2018-09-27,320.0,325.0,320.0,322.0,-0.62,18347.00,5919901.00
1193,2018-09-30,321.0,322.0,318.0,320.0,-0.62,202822.00,64906840.00
1192,2018-10-01,320.0,320.0,315.0,316.0,-1.25,14798.00,4707684.00
1191,2018-10-02,317.0,320.0,315.0,316.0,0.0,115797.00,36513184.00
1190,2018-10-03,316.0,319.0,312.0,314.0,-0.63,36170.00,11402193.00
